id,effective_from,effective_to,creator_id,modifier_id,created,modified,polymorphic_ctype_id,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
857,2020-02-05 12:44:18.599943+08:00,,145,100660,2020-02-05 12:44:18.599972+08:00,2023-05-25 16:10:04.069896+08:00,30,2,active,2020,1,1000,"<p>Spatio-temporal variability of coral reefs at the global scale: causalities, idiosyncrasies and implications for ecological indicators</p>",projects/2020-1/IMG7048.jpeg,,,2020-02-05,2022-02-05,9,4,145,145,,"S Wilson, T Holmes, J Goetze, C Ross",Midwest,"West Kimberley, Pilbara East, Exmouth","Oceanic Shoals, Pilbara (Nearshore), Ningaloo, Shark Bay",,,7,"<p>coral reef processes, indicators for monitoring</p>"
928,2021-03-09 16:15:58.648415+08:00,,60,60,2021-03-09 16:15:58.648442+08:00,2021-03-09 16:39:48.500663+08:00,25,0,new,2021,2,1000,"<p>Working together on rock-wallabies: Managing threats, improving conservation outcomes and monitoring populations.</p>",projects/2021-2/Exmouthstaffprocessingrockwallabies.jpeg,"<p>Rock-wallabies are widely distributed across WA on many land tenures and often in remote areas; this project aims to provide better tools to undertake threat management and effective monitoring that can be used by a variety of land managers, especially indigenous rangers.</p>",,2021-03-09,2024-06-30,5,1,60,60,,D Pearson,"Kimberley, Pilbara, Midwest, Goldfields, Wheatbelt, Swan, South Coast","East Kimberley, West Kimberley, Pilbara East, Exmouth, Goldfields, Central Wheatbelt, Perth Hills","Northern Kimberley, Central Kimberley, Great Sandy Desert, Pilbara, Central Ranges, Avon Wheatbelt","Wheatbelt, Swan, South Coast",D Pearson,1,"<ul>
<li>rock-wallaby</li>
<li>threat management</li>
<li>predator control</li>
<li>fire management</li>
<li>monitoring</li>
<li>indigenous rangers</li>
</ul>"
277,2014-06-05 18:29:33.952000+08:00,,100000,1,2014-06-05 18:29:33.952000+08:00,2018-10-15 13:52:02.177551+08:00,30,2,completed,2012,406,1000,<p>Bush Blitz: reserve surveys and tactical taxonomy</p>,,,<p>MB requested closure - PG</p>,,,6,1,155,,,T Macfarlane,,,,,T Macfarlane,4,
728,2018-08-09 15:01:21.497745+08:00,,100458,100458,2018-08-09 15:01:21.497775+08:00,2023-06-12 16:25:33.112567+08:00,26,3,completed,2018,93,1000,<p>Identification of controls on the metabolism of the Swan Canning Estuary using numerical modelling and high-frequency data</p>,projects/2018-93/modelmetabolismdiagram.jpeg,,"<p>Considerable resources have been invested into the development of a spatially resolved coupled hydrodynamic-biogeochemical model, the Swan Canning Estuarine Response Model (SCERM). Recent study has shown that the SCERM is able to capture seasonal and spatial variability in some physico-chemical parameters but there is room for improvement. This PhD&nbsp;research project will:</p>
<ol>
<li>Use high temporal resolution field data to identify drivers and controls on the metabolism of the Swan-Canning estuary.</li>
<li>Improve the ability of the Swan-Canning Estuarine Response Model (SCERM) to predict ecosystem metabolism and estuarine condition.</li>
</ol>
<p>High frequency data collected from the Swan-Canning estuary will allow calibration and validation of process modules within SCERM and the subsequent testing of drivers of estuary metabolism. Improved understanding and modelling capability of estuarine metabolism will help facilitate management decision making in relation to water quality of the Swan-Canning estuary.</p>
<p>&nbsp;</p>",2018-03-01,2021-03-30,20,8,100458,100458,,K Trayler,,,,,K Trayler,,
573,2017-03-27 16:19:05.746890+08:00,,60,100934,2017-03-27 16:19:05.746916+08:00,2023-06-13 12:10:29.513584+08:00,25,0,updating,2017,1,1000,<p>Understanding and reducing python predation of the endangered Gilbert's potoroo</p>,projects/2017-1/snek.jpg,<p>Carpet pythons have proven to be a significant predator of endangered Gilbert's Potoroos and this project will investigate and trial techniques to reduce the incidence of predation events.</p>,,2017-03-27,2019-06-30,5,1,60,60,,D Pearson,South Coast,Albany,Warren,South Coast,D Pearson,1,
385,2014-06-05 18:29:39.521000+08:00,,100000,100934,2014-06-05 18:29:39.521000+08:00,2023-06-13 12:10:30.168492+08:00,25,0,updating,2013,21,1000,<p>Monitoring of threatened birds on Dirk Hartog Island</p>,projects/2013-21/DSC0119cropped2_1.jpeg,<p>Assessing the status of threatened birds on Dirk Hartog Island</p>,"<p>This project will develop and implement a monitoring plan for the three extant threatened bird species (DHI southern emu-wren, DHI rufous field-wren, and DHI white-winged fairy-wren) so that the distribution, status and population trends of these species can be assessed. Initially, a broad survey of DHI will be undertaken to develop an understanding of distribution of the species on the island. In the first year (2013/14) some trials will also be required to develop suitable monitoring techniques. Permanent sites will be established and aural and visual techniques deployed. Remote techniques such as sound recorders and remote cameras will also be trailed. From year 2 on, the standardised protocols will be implemented. Collection of genetic material will also be undertaken to determine the level of divergence from their mainland counterparts. This has implications for their conservation status.</p>",2013-06-01,,5,1,29,29,,A Burbidge,Midwest,Shark Bay,Geraldton Sandplains,Rangelands,A Burbidge,1,"<p>islands, threatened birds, monitoring, population density, SDM, DSM, phylogenetics</p>"
309,2014-06-05 18:29:35.654000+08:00,2016-06-19 18:55:51.351426+08:00,100000,1,2014-06-05 18:29:35.654000+08:00,2018-10-15 13:52:01.253544+08:00,30,2,completed,2012,439,1000,<p>Management of weed and genetic risk in perennial landuse systems</p>,,,,,,4,4,6,,,"M Byrne, B MacDonald",,,,,M Byrne,,
1056,2023-06-29 07:26:05.413755+08:00,,100553,100934,2023-06-29 07:26:05.413776+08:00,2023-10-06 14:56:50.445452+08:00,30,2,active,2023,32,1000,<p>Quantifying responses of forest thinning and developing social license to build adaptive capacity in forest management</p>,,,"<p>A drying climate, and historical harvesting techniques, have led to thousands of hectares of dense regrowth forest in the Northern Jarrah Forest. It is hypotheised that forest thinning will improve stand structure, and ecosystem health and resilience, however, there is a dearth of information about the ecological responses to thinning using new, lighter machinery.</p>
<p>Concurrently, there is a gulf in Western Australia regarding public engagement in forest science and management. This gulf may hinder the capacity of science-based management to deliver outcomes for forest health. The solution is to develop a greater understanding regarding perceptions of forest management and identify and overcome barriers to community engagement. &nbsp;&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",2022-07-01,2024-06-30,7,4,100553,100553,,"K Ruthrof, R Van Dongen, G McGrath",South West,All DPaW Districts,Jarrah Forest,South West,K Ruthrof,8,"<p>Forest health, ecological thinning</p>"
642,2018-05-31 15:08:53.448795+08:00,,257,257,2018-05-31 15:08:53.448818+08:00,2023-06-29 15:00:11.661915+08:00,30,2,active,2018,8,1000,<p>Marine turtle stable isotopes</p>,projects/2018-8/flatbackbiopsycsv.jpg,<p>You are what you eat (nitrogen) and where you eat it (carbon)</p>,"<p><strong>What?</strong> Flatback turtles are tissue-biopsied at the nesting ground, then satellite tracked to a verified foraging ground.&nbsp; Lab results give insight from chemical signatures (carbon and nitrogen) that are unique to the foraging grounds.</p>
<p><strong>Why?</strong> The foraging ground is the location that lipids are stored to fuel a reproductive migration.&nbsp; Sea turtles are capital breeders that have reproductive outputs and cycles based on stored energy.</p>
<p><strong>What have we found?</strong>&nbsp; The foraging ground distances to migrate (distance travelled) and remigration intervals (years between breeding) will strongly influence how the stored energy is spent on female reproductive output (number of annual nests).</p>
<p><strong>Who are our partners?</strong>&nbsp; DBCA, CSIRO</p>",2018-05-31,2025-06-02,9,4,257,257,,"T Tucker, S Whiting",All Regions,"East Kimberley, West Kimberley, Pilbara East, Exmouth, Geraldton","All IBRA Regions, Eighty Mile Beach, Pilbara (Offshore), Pilbara (Nearshore), Ningaloo, Zuytdorp, Shark Bay, Central West Coast, Abrolhos Islands",All Regions,,1,"<p>isotope, satellite tracking, marine isoscape</p>"
1009,2022-07-19 20:54:10.795464+08:00,,241,241,2022-07-19 20:54:10.795492+08:00,2022-07-19 20:54:10.856128+08:00,25,0,new,2022,35,1000,<p>Island genomes: enhancing management of Australia&rsquo;s threatened mammals</p>,,,,2022-07-19,2023-12-31,5,4,241,241,,"K Ottewell, M Byrne, S McArthur",,,,,"K Ottewell, M Byrne",1,
386,2014-06-05 18:29:39.682000+08:00,,100000,1,2014-06-05 18:29:39.682000+08:00,2018-10-15 13:51:59.053523+08:00,30,2,completed,2013,22,1000,<p>Sponsorship of the 'Research directions for Pilbara leaf-nose bat' workshop </p>,,,,2013-07-09,,3,1,10,,,"S van Leeuwen, L Gibson, K Morris",,,,,S van Leeuwen,,
118,2014-06-05 18:28:56.560000+08:00,2019-09-26 16:16:33.976015+08:00,100000,1,2014-06-05 18:28:56.560000+08:00,2019-09-26 16:17:27.599446+08:00,25,0,suspended,2010,3,1000,<p>Temperature thresholds for recruitment in south-west Western Australian flora</p>,projects/2010-3/SimoneatTGP.jpg,,<p>2010/003240-1</p>,,,6,1,34,,,,"Midwest, Wheatbelt, Swan, South Coast, Warren",,"Geraldton Sandplains, Avon Wheatbelt, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren","Northern Agricultural, Swan, South West, South Coast",,3,
605,2017-07-12 17:14:22.188576+08:00,,10,6,2017-07-12 17:14:22.188598+08:00,2019-07-02 21:48:48.277707+08:00,30,2,completed,2017,31,1000,<p>La Grange Irrigated Agriculture Project area bilby and conservation significant flora surveys</p>,projects/2017-31/IMG8234.JPG,,,,,4,4,6,10,,"M Byrne, M Dziminski, M Lyons, A Markey, S van Leeuwen",Kimberley,West Kimberley,Dampierland,,M Byrne,5,
449,2014-07-15 13:27:38.411000+08:00,,1,1,2014-07-15 13:27:38.411000+08:00,2018-10-15 13:51:57.237492+08:00,26,3,completed,2014,16,1000,<p>The ecology and interactions of dingoes and feral cats in the arid Rangelands of Western Australia</p>,projects/2014-16/dingo_1.jpg,,,2012-01-01,2016-12-31,5,1,113,113,113,"N Burrows, K Morris",Goldfields,,Gascoyne,Rangelands,"N Burrows, K Morris",3,
815,2019-02-24 20:14:53.407210+08:00,,100317,1,2019-02-24 20:14:53.407241+08:00,2019-06-24 09:58:19.642043+08:00,25,0,new,2019,30,1000,<p>Ecological restoration of Dirk Hartog Island National Park through fauna reintroductions</p>,,,,2019-07-01,2030-06-30,5,1,100317,100317,,"S Cowen, K Rayner, Dr L Valentine (The University of Western Australia), C Sims, R Van Dongen, K Morris, S Garretson",Midwest,Shark Bay,"Yalgoo, Shark Bay",Rangelands,S Cowen,27,
105,2014-06-05 18:28:53.102000+08:00,,100000,100990,2014-06-05 18:28:53.102000+08:00,2023-06-30 16:17:34.131764+08:00,25,0,updating,2009,2,1000,<p>Spatial and temporal patterns in the structure of intertidal reef communities in the marine parks of south-western Australia</p>,projects/2009-2/at_work.JPG,,"<p>This project aims at understanding how intertidal reef communities in the temperate SW are structured in space and time. Such &lsquo;inventory&rsquo; and/or &lsquo;baseline&rsquo; information is required to determine the composition of these ecological values in relation to natural processes, and to benchmark their condition with regard to the impact of<br />current and future anthropogenic impacts.</p>",,,9,1,100990,100990,,I Leal,Swan,Swan Coastal,Central West Coast,Swan,I Leal,7,<p>Marine Invertebrates; Intertidal Reef Platforms; Community Ecology; Temperate Reefs</p>
99,2014-06-05 18:28:47.913000+08:00,,100000,1,2014-06-05 18:28:47.913000+08:00,2018-10-15 13:52:06.673514+08:00,25,0,completed,2007,6,1000,<p>Biological survey of the Ravensthorpe Range</p>,,,,,,3,1,114,,,N Gibson,South Coast,,"Mallee, Esperance Plains",South Coast,N Gibson,5,
674,2018-07-06 13:24:46.575555+08:00,,100293,100934,2018-07-06 13:24:46.575578+08:00,2023-10-06 12:34:47.937392+08:00,29,1,closure requested,2018,40,1000,<p>Fauna conservation and recovery</p>,projects/2018-40/Fauna_1.png,<p>Species and Communities - Fauna</p>,"<p>Activities:</p>
<ul>
<li>Provide strategic advice and inform policy for threatened species recovery and management.</li>
<li>Coordinate threatened species recovery programs (recovery teams, recovery plans, translocations)</li>
<li>Provide strategic advice and inform policy on fauna management issues and programs (commercial kangaroo harvest, pest native fauna, licensing, environmental impact assessments)</li>
<li>Support staff undertaking fauna research and management through administrative support of the Department's Animal Ethics Committee and guidance on responsibilities under the Department's <em>Licence to Use Animals for Scientific Purposes</em>.</li>
</ul>",,,15,1,251,100259,,"F Carpenter, N Palmer, L Povh, A Raycraft, J Richards, K Schell, A Robey",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,"J Richards, K Schell",1,"<p>Species and Communities, threatened fauna, priority fauna, fauna advice, animal, recovery plan, recovery team, translocation, animal ethics committee</p>"
402,2014-06-05 18:29:40.702000+08:00,,100000,1,2014-06-05 18:29:40.702000+08:00,2018-10-15 13:51:58.629553+08:00,30,2,completed,2013,43,1000,<p>Ecology and management of northern quoll in the Pilbara</p>,,,,2013-07-09,,5,1,80,80,,"K Morris, J Dunlop, K Rayner",,,,,J Dunlop,1,
400,2014-06-05 18:29:40.560000+08:00,,100000,10,2014-06-05 18:29:40.560000+08:00,2019-08-29 10:27:26.468760+08:00,30,2,active,2013,39,1000,<p>Ecology and management of the bilby in the Pilbara</p>,,,,2013-07-09,,5,1,251,251,,"M Dziminski, F Carpenter",Pilbara,,Pilbara,Rangelands,M Dziminski,1,
399,2014-06-05 18:29:40.534000+08:00,,100000,10,2014-06-05 18:29:40.534000+08:00,2019-08-29 10:20:28.301709+08:00,30,2,active,2013,37,1000,<p>Western Australian black spot biological survey campaign</p>,projects/2013-37/IMG_4570.JPG,,,2013-07-09,,3,1,10,,,"M Lyons, A Pinder, M Cowan","Kimberley, Pilbara, Midwest, Goldfields",,"Tanami, Nullarbor",Rangelands,M Cowan,,
98,2014-06-05 18:28:47.799000+08:00,,100000,1,2014-06-05 18:28:47.799000+08:00,2018-10-15 13:52:06.713544+08:00,25,0,completed,2007,5,1000,<p>Floristic surveys of the banded iron formation and greenstone ranges of the Yilgarn </p>,,,,,,3,1,114,114,114,"N Gibson, R Meissner","Midwest, Goldfields",,"Gascoyne, Yalgoo, Murchison, Avon Wheatbelt, Coolgardie","Rangelands, Northern Agricultural",N Gibson,,
639,2018-03-14 10:11:22.338790+08:00,,100210,1,2018-03-14 10:11:22.338815+08:00,2018-10-15 13:51:51.117761+08:00,25,0,pending,2018,5,1000,<p>Demonstrating the Effectiveness of Detector Dogs for Feral Cat Control in Wheatbelt Reserves of Western Australia</p>,projects/2018-5/CatDetectordog4.jpg,<p>Testing the effectiveness of detector dogs for feral cat control and threatened species protection in Wheatbelt woodlands.</p>,"<p>This project aims to&nbsp;test the effectiveness of using detector dog/s to complement existing feral cat control, initially on conservation reserves in the Wheatbelt of Western Australia (Tutanning, Dryandra, Boyagin) and where possible, and if achievable, consider the appropriateness of operational dog work as an additional and complementary tactic to recover targeted native fauna (numbat, woylie, quenda, red-tailed phascogale).</p>
<p>The Department&nbsp;has engaged experienced dog trainers/handlers, with dogs trained for this purpose, who will undertake trials to evaluate and quantify the level of effectiveness of this technique, in comparison to other feral cat control techniques currently employed by the Department.&nbsp;The project is intended to be implement in phases over a two-year period. A phased approach is recommended to ensure that investment matches the likelihood of success. That is, the level of investment increases as evidence regarding the effectiveness of detector dogs increases.</p>",2017-07-01,2019-06-30,15,4,100276,100276,,"D Algar, M Cowan, T Friend, L Gibson, J Renwick",Wheatbelt,Central Wheatbelt,,,T Friend,1,"<p>numbat, feral cat, detector dog, wheatbelt woodland, effectiveness</p>"
398,2014-06-05 18:29:40.459000+08:00,,100000,1,2014-06-05 18:29:40.459000+08:00,2018-10-15 13:51:58.741491+08:00,30,2,completed,2013,36,1000,<p>Pilbara groundwater dependant ecosystem study</p>,,,,2013-07-09,,3,4,10,10,10,"S van Leeuwen, A Pinder",Pilbara,,Pilbara,Rangelands,S van Leeuwen,,
162,2014-06-05 18:29:23.753000+08:00,,100000,1,2014-06-05 18:29:23.753000+08:00,2018-10-15 13:52:04.425535+08:00,29,1,completed,2011,123,1000,<p>South coast pinniped survey</p>,,,,,,9,1,189,,,"R Campbell, R Campbell, K Friedman, K Bancroft",Goldfields,,,,"R Campbell, R Campbell",7,
161,2014-06-05 18:29:23.690000+08:00,,100000,1,2014-06-05 18:29:23.690000+08:00,2018-10-15 13:52:04.449569+08:00,29,1,completed,2011,122,1000,<p>Development of a strategic marine research plan for the Western Australian Department of Environment and Conservation: 2010&ndash;2015</p>,,,<p>MB asks to close this - PG</p>,,,9,1,145,,,"S Wilson, A Kendrick",All Regions,,,,S Wilson,7,
