id,creator_id,modifier_id,created,modified,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
728,100458,100458,2018-08-09 15:01:21.497775+08:00,2023-06-12 16:25:33.112567+08:00,3,completed,2018,93,1000.0,<p>Identification of controls on the metabolism of the Swan Canning Estuary using numerical modelling and high-frequency data</p>,projects/2018-93/modelmetabolismdiagram.jpeg,,"<p>Considerable resources have been invested into the development of a spatially resolved coupled hydrodynamic-biogeochemical model, the Swan Canning Estuarine Response Model (SCERM). Recent study has shown that the SCERM is able to capture seasonal and spatial variability in some physico-chemical parameters but there is room for improvement. This PhD&nbsp;research project will:</p>
<ol>
<li>Use high temporal resolution field data to identify drivers and controls on the metabolism of the Swan-Canning estuary.</li>
<li>Improve the ability of the Swan-Canning Estuarine Response Model (SCERM) to predict ecosystem metabolism and estuarine condition.</li>
</ol>
<p>High frequency data collected from the Swan-Canning estuary will allow calibration and validation of process modules within SCERM and the subsequent testing of drivers of estuary metabolism. Improved understanding and modelling capability of estuarine metabolism will help facilitate management decision making in relation to water quality of the Swan-Canning estuary.</p>
<p>&nbsp;</p>",2018-03-01,2021-03-30,20.0,8.0,100458,100458.0,,K Trayler,,,,,K Trayler,,
573,60,100934,2017-03-27 16:19:05.746916+08:00,2023-06-13 12:10:29.513584+08:00,0,updating,2017,1,1000.0,<p>Understanding and reducing python predation of the endangered Gilbert's potoroo</p>,projects/2017-1/snek.jpg,<p>Carpet pythons have proven to be a significant predator of endangered Gilbert's Potoroos and this project will investigate and trial techniques to reduce the incidence of predation events.</p>,,2017-03-27,2019-06-30,5.0,1.0,60,60.0,,D Pearson,South Coast,Albany,Warren,South Coast,D Pearson,1.0,
385,100000,100934,2014-06-05 18:29:39.521000+08:00,2023-06-13 12:10:30.168492+08:00,0,updating,2013,21,1000.0,<p>Monitoring of threatened birds on Dirk Hartog Island</p>,projects/2013-21/DSC0119cropped2_1.jpeg,<p>Assessing the status of threatened birds on Dirk Hartog Island</p>,"<p>This project will develop and implement a monitoring plan for the three extant threatened bird species (DHI southern emu-wren, DHI rufous field-wren, and DHI white-winged fairy-wren) so that the distribution, status and population trends of these species can be assessed. Initially, a broad survey of DHI will be undertaken to develop an understanding of distribution of the species on the island. In the first year (2013/14) some trials will also be required to develop suitable monitoring techniques. Permanent sites will be established and aural and visual techniques deployed. Remote techniques such as sound recorders and remote cameras will also be trailed. From year 2 on, the standardised protocols will be implemented. Collection of genetic material will also be undertaken to determine the level of divergence from their mainland counterparts. This has implications for their conservation status.</p>",2013-06-01,,5.0,1.0,29,29.0,,A Burbidge,Midwest,Shark Bay,Geraldton Sandplains,Rangelands,A Burbidge,1.0,"islands, threatened birds, monitoring, population density, SDM, DSM, phylogenetics"
309,100000,1,2014-06-05 18:29:35.654000+08:00,2018-10-15 13:52:01.253544+08:00,2,completed,2012,439,1000.0,<p>Management of weed and genetic risk in perennial landuse systems</p>,,,,,,4.0,4.0,6,,,"M Byrne, B MacDonald",,,,,M Byrne,,
1056,100553,100934,2023-06-29 07:26:05.413776+08:00,2023-10-06 14:56:50.445452+08:00,2,active,2023,32,1000.0,<p>Quantifying responses of forest thinning and developing social license to build adaptive capacity in forest management</p>,,,"<p>A drying climate, and historical harvesting techniques, have led to thousands of hectares of dense regrowth forest in the Northern Jarrah Forest. It is hypotheised that forest thinning will improve stand structure, and ecosystem health and resilience, however, there is a dearth of information about the ecological responses to thinning using new, lighter machinery.</p>
<p>Concurrently, there is a gulf in Western Australia regarding public engagement in forest science and management. This gulf may hinder the capacity of science-based management to deliver outcomes for forest health. The solution is to develop a greater understanding regarding perceptions of forest management and identify and overcome barriers to community engagement. &nbsp;&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",2022-07-01,2024-06-30,7.0,4.0,100553,100553.0,,"K Ruthrof, R Van Dongen, G McGrath",South West,All DPaW Districts,Jarrah Forest,South West,K Ruthrof,8.0,"Forest health, ecological thinning"
642,257,257,2018-05-31 15:08:53.448818+08:00,2023-06-29 15:00:11.661915+08:00,2,active,2018,8,1000.0,<p>Marine turtle stable isotopes</p>,projects/2018-8/flatbackbiopsycsv.jpg,<p>You are what you eat (nitrogen) and where you eat it (carbon)</p>,"<p><strong>What?</strong> Flatback turtles are tissue-biopsied at the nesting ground, then satellite tracked to a verified foraging ground.&nbsp; Lab results give insight from chemical signatures (carbon and nitrogen) that are unique to the foraging grounds.</p>
<p><strong>Why?</strong> The foraging ground is the location that lipids are stored to fuel a reproductive migration.&nbsp; Sea turtles are capital breeders that have reproductive outputs and cycles based on stored energy.</p>
<p><strong>What have we found?</strong>&nbsp; The foraging ground distances to migrate (distance travelled) and remigration intervals (years between breeding) will strongly influence how the stored energy is spent on female reproductive output (number of annual nests).</p>
<p><strong>Who are our partners?</strong>&nbsp; DBCA, CSIRO</p>",2018-05-31,2025-06-02,9.0,4.0,257,257.0,,"T Tucker, S Whiting",All Regions,"East Kimberley, West Kimberley, Pilbara East, Exmouth, Geraldton","All IBRA Regions, Eighty Mile Beach, Pilbara (Offshore), Pilbara (Nearshore), Ningaloo, Zuytdorp, Shark Bay, Central West Coast, Abrolhos Islands",All Regions,,1.0,"isotope, satellite tracking, marine isoscape"
1009,241,241,2022-07-19 20:54:10.795492+08:00,2022-07-19 20:54:10.856128+08:00,0,new,2022,35,1000.0,<p>Island genomes: enhancing management of Australia&rsquo;s threatened mammals</p>,,,,2022-07-19,2023-12-31,5.0,4.0,241,241.0,,"K Ottewell, M Byrne, S McArthur",,,,,"K Ottewell, M Byrne",1.0,
386,100000,1,2014-06-05 18:29:39.682000+08:00,2018-10-15 13:51:59.053523+08:00,2,completed,2013,22,1000.0,<p>Sponsorship of the 'Research directions for Pilbara leaf-nose bat' workshop </p>,,,,2013-07-09,,3.0,1.0,10,,,"S van Leeuwen, L Gibson, K Morris",,,,,S van Leeuwen,,
118,100000,1,2014-06-05 18:28:56.560000+08:00,2019-09-26 16:17:27.599446+08:00,0,suspended,2010,3,1000.0,<p>Temperature thresholds for recruitment in south-west Western Australian flora</p>,projects/2010-3/SimoneatTGP.jpg,,<p>2010/003240-1</p>,,,6.0,1.0,34,,,,"Midwest, Wheatbelt, Swan, South Coast, Warren",,"Geraldton Sandplains, Avon Wheatbelt, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren","Northern Agricultural, Swan, South West, South Coast",,3.0,
605,10,6,2017-07-12 17:14:22.188598+08:00,2019-07-02 21:48:48.277707+08:00,2,completed,2017,31,1000.0,<p>La Grange Irrigated Agriculture Project area bilby and conservation significant flora surveys</p>,projects/2017-31/IMG8234.JPG,,,,,4.0,4.0,6,10.0,,"M Byrne, M Dziminski, M Lyons, A Markey, S van Leeuwen",Kimberley,West Kimberley,Dampierland,,M Byrne,5.0,
449,1,1,2014-07-15 13:27:38.411000+08:00,2018-10-15 13:51:57.237492+08:00,3,completed,2014,16,1000.0,<p>The ecology and interactions of dingoes and feral cats in the arid Rangelands of Western Australia</p>,projects/2014-16/dingo_1.jpg,,,2012-01-01,2016-12-31,5.0,1.0,113,113.0,113.0,"N Burrows, K Morris",Goldfields,,Gascoyne,Rangelands,"N Burrows, K Morris",3.0,
815,100317,1,2019-02-24 20:14:53.407241+08:00,2019-06-24 09:58:19.642043+08:00,0,new,2019,30,1000.0,<p>Ecological restoration of Dirk Hartog Island National Park through fauna reintroductions</p>,,,,2019-07-01,2030-06-30,5.0,1.0,100317,100317.0,,"S Cowen, K Rayner, Dr L Valentine (The University of Western Australia), C Sims, R Van Dongen, K Morris, S Garretson",Midwest,Shark Bay,"Yalgoo, Shark Bay",Rangelands,S Cowen,27.0,
105,100000,100990,2014-06-05 18:28:53.102000+08:00,2023-06-30 16:17:34.131764+08:00,0,updating,2009,2,1000.0,<p>Spatial and temporal patterns in the structure of intertidal reef communities in the marine parks of south-western Australia</p>,projects/2009-2/at_work.JPG,,"<p>This project aims at understanding how intertidal reef communities in the temperate SW are structured in space and time. Such &lsquo;inventory&rsquo; and/or &lsquo;baseline&rsquo; information is required to determine the composition of these ecological values in relation to natural processes, and to benchmark their condition with regard to the impact of<br />current and future anthropogenic impacts.</p>",,,9.0,1.0,100990,100990.0,,I Leal,Swan,Swan Coastal,Central West Coast,Swan,I Leal,7.0,Marine Invertebrates; Intertidal Reef Platforms; Community Ecology; Temperate Reefs
99,100000,1,2014-06-05 18:28:47.913000+08:00,2018-10-15 13:52:06.673514+08:00,0,completed,2007,6,1000.0,<p>Biological survey of the Ravensthorpe Range</p>,,,,,,3.0,1.0,114,,,N Gibson,South Coast,,"Mallee, Esperance Plains",South Coast,N Gibson,5.0,
674,100293,100934,2018-07-06 13:24:46.575578+08:00,2023-10-06 12:34:47.937392+08:00,1,closure requested,2018,40,1000.0,<p>Fauna conservation and recovery</p>,projects/2018-40/Fauna_1.png,<p>Species and Communities - Fauna</p>,"<p>Activities:</p>
<ul>
<li>Provide strategic advice and inform policy for threatened species recovery and management.</li>
<li>Coordinate threatened species recovery programs (recovery teams, recovery plans, translocations)</li>
<li>Provide strategic advice and inform policy on fauna management issues and programs (commercial kangaroo harvest, pest native fauna, licensing, environmental impact assessments)</li>
<li>Support staff undertaking fauna research and management through administrative support of the Department's Animal Ethics Committee and guidance on responsibilities under the Department's <em>Licence to Use Animals for Scientific Purposes</em>.</li>
</ul>",,,15.0,1.0,251,100259.0,,"F Carpenter, N Palmer, L Povh, A Raycraft, J Richards, K Schell, A Robey",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,"J Richards, K Schell",1.0,"Species and Communities, threatened fauna, priority fauna, fauna advice, animal, recovery plan, recovery team, translocation, animal ethics committee"
402,100000,1,2014-06-05 18:29:40.702000+08:00,2018-10-15 13:51:58.629553+08:00,2,completed,2013,43,1000.0,<p>Ecology and management of northern quoll in the Pilbara</p>,,,,2013-07-09,,5.0,1.0,80,80.0,,"K Morris, J Dunlop, K Rayner",,,,,J Dunlop,1.0,
400,100000,10,2014-06-05 18:29:40.560000+08:00,2019-08-29 10:27:26.468760+08:00,2,active,2013,39,1000.0,<p>Ecology and management of the bilby in the Pilbara</p>,,,,2013-07-09,,5.0,1.0,251,251.0,,"M Dziminski, F Carpenter",Pilbara,,Pilbara,Rangelands,M Dziminski,1.0,
399,100000,10,2014-06-05 18:29:40.534000+08:00,2019-08-29 10:20:28.301709+08:00,2,active,2013,37,1000.0,<p>Western Australian black spot biological survey campaign</p>,projects/2013-37/IMG_4570.JPG,,,2013-07-09,,3.0,1.0,10,,,"M Lyons, A Pinder, M Cowan","Kimberley, Pilbara, Midwest, Goldfields",,"Tanami, Nullarbor",Rangelands,M Cowan,,
98,100000,1,2014-06-05 18:28:47.799000+08:00,2018-10-15 13:52:06.713544+08:00,0,completed,2007,5,1000.0,<p>Floristic surveys of the banded iron formation and greenstone ranges of the Yilgarn </p>,,,,,,3.0,1.0,114,114.0,114.0,"N Gibson, R Meissner","Midwest, Goldfields",,"Gascoyne, Yalgoo, Murchison, Avon Wheatbelt, Coolgardie","Rangelands, Northern Agricultural",N Gibson,,
639,100210,1,2018-03-14 10:11:22.338815+08:00,2018-10-15 13:51:51.117761+08:00,0,pending,2018,5,1000.0,<p>Demonstrating the Effectiveness of Detector Dogs for Feral Cat Control in Wheatbelt Reserves of Western Australia</p>,projects/2018-5/CatDetectordog4.jpg,<p>Testing the effectiveness of detector dogs for feral cat control and threatened species protection in Wheatbelt woodlands.</p>,"<p>This project aims to&nbsp;test the effectiveness of using detector dog/s to complement existing feral cat control, initially on conservation reserves in the Wheatbelt of Western Australia (Tutanning, Dryandra, Boyagin) and where possible, and if achievable, consider the appropriateness of operational dog work as an additional and complementary tactic to recover targeted native fauna (numbat, woylie, quenda, red-tailed phascogale).</p>
<p>The Department&nbsp;has engaged experienced dog trainers/handlers, with dogs trained for this purpose, who will undertake trials to evaluate and quantify the level of effectiveness of this technique, in comparison to other feral cat control techniques currently employed by the Department.&nbsp;The project is intended to be implement in phases over a two-year period. A phased approach is recommended to ensure that investment matches the likelihood of success. That is, the level of investment increases as evidence regarding the effectiveness of detector dogs increases.</p>",2017-07-01,2019-06-30,15.0,4.0,100276,100276.0,,"D Algar, M Cowan, T Friend, L Gibson, J Renwick",Wheatbelt,Central Wheatbelt,,,T Friend,1.0,"numbat, feral cat, detector dog, wheatbelt woodland, effectiveness"
398,100000,1,2014-06-05 18:29:40.459000+08:00,2018-10-15 13:51:58.741491+08:00,2,completed,2013,36,1000.0,<p>Pilbara groundwater dependant ecosystem study</p>,,,,2013-07-09,,3.0,4.0,10,10.0,10.0,"S van Leeuwen, A Pinder",Pilbara,,Pilbara,Rangelands,S van Leeuwen,,
162,100000,1,2014-06-05 18:29:23.753000+08:00,2018-10-15 13:52:04.425535+08:00,1,completed,2011,123,1000.0,<p>South coast pinniped survey</p>,,,,,,9.0,1.0,189,,,"R Campbell, R Campbell, K Friedman, K Bancroft",Goldfields,,,,"R Campbell, R Campbell",7.0,
161,100000,1,2014-06-05 18:29:23.690000+08:00,2018-10-15 13:52:04.449569+08:00,1,completed,2011,122,1000.0,<p>Development of a strategic marine research plan for the Western Australian Department of Environment and Conservation: 2010&ndash;2015</p>,,,<p>MB asks to close this - PG</p>,,,9.0,1.0,145,,,"S Wilson, A Kendrick",All Regions,,,,S Wilson,7.0,
100,100000,1,2014-06-05 18:28:48.025000+08:00,2018-10-15 13:52:06.637492+08:00,0,completed,2007,7,1000.0,<p>Bushfire Cooperative Research Centre Project 1.4: Improved methods for the assessment and prediction of grassland curing </p>,,,,,,7.0,1.0,17,,,"L Mccaw, L Mccaw","Kimberley, Goldfields, Wheatbelt, Warren",,,,"L Mccaw, L Mccaw",,
96,100000,1,2014-06-05 18:28:47.605000+08:00,2018-10-15 13:52:06.765795+08:00,0,completed,2007,3,1000.0,<p>Bushfire Cooperative Research Centre (CRC) Project B1.1: Managing fires in forested landscapes in south-west Western Australia </p>,,,,,,7.0,1.0,215,,,"R Wittkuhn, R Wittkuhn, L Mccaw, R Robinson, J Farr, B Ward, G Liddelow, V Tunsell, P Van Heurck, A Wills",Warren,,,,"R Wittkuhn, R Wittkuhn",,
907,156,100944,2020-06-23 17:09:30.991153+08:00,2021-12-03 17:51:01.719592+08:00,3,completed,2020,50,1000.0,<p>Assessing pressures on coral communities from snorkellers at high visitation sites in the Ningaloo Marine Park</p>,projects/2020-50/IMG2113a.jpeg,<p>Assessing the impact of recreational snorkellers on coral communities at high visitation sites in the Ningaloo Marine Park</p>,,2019-11-01,2021-11-30,9.0,4.0,156,156.0,,"T Holmes, A Smith",,Exmouth,"Pilbara, Ningaloo",All Regions,T Holmes,7.0,"Ningaloo, coral communities, human use, snorkeller"
592,6,1,2017-06-24 22:50:55.116078+08:00,2018-10-15 13:51:53.047403+08:00,2,active,2017,19,1000.0,<p>Assessing the ecosystem-wide risks of threatened species translocation</p>,,,,,,5.0,4.0,6,6.0,,M Byrne,,,,,,1.0,
611,100319,142,2017-08-01 13:22:48.932666+08:00,2021-06-15 11:06:39.640920+08:00,2,completed,2017,37,1000.0,"<p>Exploring the benefits of state-of-the-art 3D imaging techniques to create 3D digital and physical specimens of live flatback turtles for science, conservation and education</p>",projects/2017-37/P1000797_crop.jpg,"<p>Creating 3D digital and physical specimens of live flatback turtles for science, conservation and education</p>","<p><strong>What?&nbsp;</strong>This collaboration with Professor Duncan Irschick, leader of the Digital Life Project <a href=""http://www.digitallife3d.org"">www.digitallife3d.org</a>, aims to create 3D ""digital specimens"" of living animals using the emerging technique of digital photogrammetry and the Beastcam&trade; technology. The main goals of this collaboration are to create a 3D digital specimen of a live flatback turtle that will be used for research, conservation and education purposes, and to organize hands-on talks that would teach colleagues the science and art of photogrammetry and explore the uses and benefits of novel 3D imaging techniques and the educational opportunities of 3D models of living animals.</p>
<p><strong>Why?&nbsp;</strong>One of the main objectives of the NWSFTCP's Strategic Conservation Plan is to establish information and education programs. Having access to a 3D digital specimen of a live flatback turtle offers&nbsp;opportunities for&nbsp;creating state-of-the-art communication and education material such as 3D printing, apps, educational computer games.&nbsp;</p>
<p><strong>What have we found? </strong>Hands-on talks have been delivered in November 2017 in Perth by Professor Duncan Irschick. Duncan also came to Thevenard island to photograph nesting flatback turtles. A 3D digital specimen has now been created and is freely available for download here:&nbsp;<a href=""https://sketchfab.com/models/442372b7f02b4730882d41d959726156"">https://sketchfab.com/models/442372b7f02b4730882d41d959726156</a></p>
<p>This 3D model is now being used for augmented reality projects and for creating 3D prints of flatback turtles.</p>
<p>A paper has been submitted to Copeia and is now under review. The paper is titled:&nbsp;</p>
<p>Creating 3D models of several sea turtle species as accurate digital voucher specimens</p>
<p><strong>Who are your partners?&nbsp;</strong>UMASS Amherst, Murdoch University, DBCA</p>",2017-11-17,2017-11-25,9.0,1.0,100319,100319.0,,"S Fossette-Halot, S Whiting, T Tucker","Pilbara, Swan",,Pilbara,,S Whiting,1.0,"Turtle, 3D model, education, communication, flatbacks_education"
